Refactoring Type	Source Entity	Target Class	Entity Placement	Rate it!
Move Method	org.gjt.sp.jedit.browser.VFSDirectoryEntryTable::maybeReloadDirectoryVFSDirectoryEntryTable(java.lang.String):void	org.gjt.sp.jedit.browser.BrowserView	0.881943526459111	
Move Method	bsh.EvalError::getErrorText():java.lang.String	bsh.SimpleNode	0.8819448277889759	
Move Method	bsh.EvalError::getErrorLineNumber():int	bsh.SimpleNode	0.8819448277889759	
Move Method	bsh.EvalError::getErrorSourceFile():java.lang.String	bsh.SimpleNode	0.8819448277889759	
Move Method	org.gjt.sp.jedit.Mode::accept(java.lang.String, java.lang.String):boolean	gnu.regexp.RE	0.881946337315868	
Move Method	org.gjt.sp.jedit.ActionSet::removeAllActions():void	org.gjt.sp.jedit.ActionContext	0.8819463942860246	
Move Method	org.gjt.sp.jedit.Buffer::checkFileForSave(org.gjt.sp.jedit.View, org.gjt.sp.jedit.io.VFS, java.lang.String):boolean	org.gjt.sp.jedit.io.VFS	0.8819507253178336	
Move Method	org.gjt.sp.jedit.syntax.DisplayTokenHandler::canMerge(org.gjt.sp.jedit.syntax.Chunk, org.gjt.sp.jedit.syntax.Chunk, javax.swing.text.Segment):boolean	org.gjt.sp.jedit.syntax.Chunk	0.8819511543828163	
Move Method	org.gjt.sp.jedit.buffer.BufferIORequest::writeMarkers(org.gjt.sp.jedit.Buffer, java.io.OutputStream):void	org.gjt.sp.jedit.Buffer	0.8819550728065898	
Move Method	org.gjt.sp.jedit.gui.DockableWindowManager.DockableLayout::adjustDockingAreasToFit(java.awt.Dimension, int, int, int, int, int, int, int, int, java.awt.Dimension, java.awt.Dimension):int[]	org.gjt.sp.jedit.gui.PanelWindowContainer	0.8819554065638009	
Move Method	org.gjt.sp.jedit.Buffer::checkFileForLoad(org.gjt.sp.jedit.View, org.gjt.sp.jedit.io.VFS, java.lang.String):boolean	org.gjt.sp.jedit.io.VFS	0.8819558722266277	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::shiftTallCaretLeft(org.gjt.sp.jedit.textarea.Selection.Rect):void	org.gjt.sp.jedit.textarea.Selection.Rect	0.8819564001950642	
Move Method	org.gjt.sp.jedit.textarea.Selection.Rect::getColumnOnOtherLine(org.gjt.sp.jedit.Buffer, int, int):int	org.gjt.sp.jedit.Buffer	0.8819569210623501	
Move Method	org.gjt.sp.jedit.buffer.BufferIORequest::readMarkers(org.gjt.sp.jedit.Buffer, java.io.InputStream):void	org.gjt.sp.jedit.Buffer	0.8819574958368426	
Move Method	org.gjt.sp.jedit.textarea.StructureMatcher.Highlight::paintHighlight(java.awt.Graphics, int, int, int, int, org.gjt.sp.jedit.textarea.StructureMatcher.Match):void	org.gjt.sp.jedit.textarea.StructureMatcher.Match	0.8819588991096805	
Move Method	org.gjt.sp.jedit.JARClassLoader::deactivate():void	org.gjt.sp.jedit.PluginJAR	0.8819591064091993	
Move Method	org.gjt.sp.jedit.browser.VFSFileNameField::goToParent():void	org.gjt.sp.jedit.browser.VFSBrowser	0.8819597791958033	
Move Method	installer.TarEntry::isDirectory():boolean	installer.TarHeader	0.8819600847044307	
Move Method	org.gjt.sp.jedit.search.SearchBar::incrementalSearch(int, boolean):boolean	org.gjt.sp.jedit.View	0.8819604289974339	
Move Method	bsh.Name::invokeLocalMethod(bsh.Interpreter, java.lang.Object[], bsh.CallStack, bsh.SimpleNode):java.lang.Object	bsh.NameSpace	0.8819621359296795	
Move Method	org.gjt.sp.jedit.search.SearchDialog::synchronizeMultiFileSettings():void	org.gjt.sp.jedit.gui.HistoryTextField	0.8819628852219719	
Move Method	org.gjt.sp.jedit.textarea.StructureMatcher.Highlight::getOffsets(int, org.gjt.sp.jedit.textarea.StructureMatcher.Match):int[]	org.gjt.sp.jedit.textarea.JEditTextArea	0.8819645763335732	
Move Method	org.gjt.sp.jedit.buffer.BufferIORequest::write(org.gjt.sp.jedit.Buffer, java.io.OutputStream):void	org.gjt.sp.jedit.Buffer	0.8819648670450414	
Move Method	org.gjt.sp.jedit.browser.VFSFileChooserDialog::doFileExistsWarning(java.lang.String):boolean	org.gjt.sp.jedit.browser.VFSBrowser	0.8819652354582712	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::doWordWrap(boolean):boolean	org.gjt.sp.jedit.Buffer	0.8819653004153354	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::tallCaretDelete(org.gjt.sp.jedit.textarea.Selection.Rect, boolean):void	org.gjt.sp.jedit.Buffer	0.8819659949142916	
