Refactoring Type	Source Entity	Target Class	Entity Placement	Rate it!
Move Method	org.jruby.compiler.ir.IR_Builder::buildBignum(org.jruby.ast.BignumNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.BignumNode	0.9468186090968049	
Move Method	org.jruby.parser.ParserSupport::gettable(org.jruby.lexer.yacc.Token):org.jruby.ast.Node	org.jruby.lexer.yacc.Token	0.9468193000490053	
Move Method	org.jruby.compiler.ir.IR_Builder::buildNthRef(org.jruby.ast.NthRefNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.NthRefNode	0.9468195270180008	
Move Method	org.jruby.compiler.ir.IR_Builder::buildOpAsgn(org.jruby.ast.OpAsgnNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.OpAsgnNode	0.9468207039639733	
Move Method	org.jruby.ast.util.SexpMaker::classVarAsgnNode(org.jruby.ast.ClassVarAsgnNode):void	org.jruby.ast.ClassVarAsgnNode	0.946820852102239	
Move Method	org.jruby.ast.util.SexpMaker::backRefNode(org.jruby.ast.BackRefNode):void	org.jruby.ast.BackRefNode	0.9468212343232638	
Move Method	org.jruby.ast.util.SexpMaker::vcallNode(org.jruby.ast.VCallNode):void	org.jruby.ast.VCallNode	0.9468212419191446	
Move Method	org.jruby.ext.ffi.StructLayout.Array::each(org.jruby.runtime.ThreadContext, org.jruby.runtime.Block):org.jruby.runtime.builtin.IRubyObject	org.jruby.ext.ffi.MemoryOp	0.9468213624135133	
Move Method	org.jruby.ext.ffi.StructLayout.Array::put(org.jruby.runtime.ThreadContext, org.jruby.runtime.builtin.IRubyObject, org.jruby.runtime.builtin.IRubyObject):org.jruby.runtime.builtin.IRubyObject	org.jruby.ext.ffi.MemoryOp	0.9468213688184742	
Move Method	org.jruby.ast.util.SexpMaker::globalVarNode(org.jruby.ast.GlobalVarNode):void	org.jruby.ast.GlobalVarNode	0.946822038649706	
Move Method	org.jruby.parser.Ruby19Parser::case492_line1886(java.lang.Object, java.lang.Object[], int):java.lang.Object	org.jruby.parser.ParserSupport19	0.9468227032032663	
Move Method	org.jruby.parser.Ruby19Parser::case491_line1877(java.lang.Object, java.lang.Object[], int):java.lang.Object	org.jruby.parser.ParserSupport19	0.9468227032032663	
Move Method	org.jruby.ast.util.SexpMaker::globalAsgnNode(org.jruby.ast.GlobalAsgnNode):void	org.jruby.ast.GlobalAsgnNode	0.9468228435676395	
Move Method	org.jruby.internal.runtime.methods.InvocationMethodFactory::endClass(org.objectweb.asm.ClassWriter, java.lang.String):java.lang.Class	org.jruby.util.JRubyClassLoader	0.9468234246513827	
Move Method	org.jruby.compiler.ir.IR_Builder::buildBackref(org.jruby.ast.BackRefNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.BackRefNode	0.9468234328888564	
Move Method	org.jruby.ext.ffi.StructLayout.Array::size(org.jruby.runtime.ThreadContext):org.jruby.runtime.builtin.IRubyObject	org.jruby.ext.ffi.Type	0.9468235073927198	
Move Method	org.jruby.ast.util.SexpMaker::instAsgnNode(org.jruby.ast.InstAsgnNode):void	org.jruby.ast.InstAsgnNode	0.9468244122593994	
Move Method	org.jruby.ast.util.SexpMaker::symbolNode(org.jruby.ast.SymbolNode):void	org.jruby.ast.SymbolNode	0.9468244515948908	
Move Method	org.jruby.parser.Ruby19Parser::case254_line1004(java.lang.Object, java.lang.Object[], int):java.lang.Object	org.jruby.parser.ParserSupport19	0.9468254255279624	
Move Method	org.jruby.parser.Ruby19Parser::case252_line983(java.lang.Object, java.lang.Object[], int):java.lang.Object	org.jruby.parser.ParserSupport19	0.9468254255279624	
Move Method	org.jruby.compiler.ir.IR_Builder::buildClassVar(org.jruby.ast.ClassVarNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.ClassVarNode	0.9468254640062219	
Move Method	org.jruby.ast.util.SexpMaker::strNode(org.jruby.ast.StrNode):void	org.jruby.ast.StrNode	0.9468256036071422	
Move Method	org.jruby.ast.util.SexpMaker::opElementAsgnNode(org.jruby.ast.OpElementAsgnNode):void	org.jruby.ast.OpElementAsgnNode	0.9468261799123057	
Move Method	org.jruby.ext.ffi.StructLayout.Member::alignmentMember(org.jruby.runtime.ThreadContext):org.jruby.runtime.builtin.IRubyObject	org.jruby.ext.ffi.Type	0.9468266024532702	
Move Method	org.jruby.compiler.ir.IR_Builder::buildSymbol(org.jruby.ast.SymbolNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.SymbolNode	0.9468266500144011	
Move Method	org.jruby.ast.util.SexpMaker::instVarNode(org.jruby.ast.InstVarNode):void	org.jruby.ast.InstVarNode	0.9468270272142928	
Move Method	org.jruby.runtime.assigner.PreManyRest0Post0Assigner::assignNilTo(org.jruby.Ruby, org.jruby.runtime.ThreadContext, org.jruby.runtime.builtin.IRubyObject, org.jruby.runtime.Block, int):void	org.jruby.ast.ListNode	0.9468273436393269	
