Refactoring Type	Source Entity	Target Class	Entity Placement	Rate it!
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar::setManifest(java.io.File):void	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config	0.8808159484655305	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar::setDependency(java.lang.String):void	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config	0.8808159484655305	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar::setFlatdestdir(boolean):void	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config	0.8808159484655305	
Move Method	org.apache.tools.ant.taskdefs.optional.junit.XalanExecutor::getOutputStream():java.io.OutputStream	org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer	0.8808164545858072	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc.EjbInfo::getName():java.lang.String	org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc.Classname	0.8808164590892338	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.GenericDeploymentTool::usingBaseJarName():boolean	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config	0.8808173001612677	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.GenericDeploymentTool::getDescriptorHandler(java.io.File):org.apache.tools.ant.taskdefs.optional.ejb.DescriptorHandler	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config	0.880817721087297	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar::createDTD():org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.DTDLocation	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config	0.8808189828817373	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar::setBasenameterminator(java.lang.String):void	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config	0.8808189828817373	
Move Method	org.apache.tools.ant.types.XMLCatalog::classpathLookup(org.apache.tools.ant.types.ResourceLocation):org.xml.sax.InputSource	org.apache.tools.ant.types.ResourceLocation	0.8808190068401772	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar::setNaming(org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.NamingScheme):void	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config	0.8808201602399535	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar::setSrcdir(java.io.File):void	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config	0.8808203212963543	
Move Method	org.apache.tools.ant.taskdefs.optional.junit.JUnitTask::getOutput(org.apache.tools.ant.taskdefs.optional.junit.FormatterElement, org.apache.tools.ant.taskdefs.optional.junit.JUnitTest):java.io.File	org.apache.tools.ant.taskdefs.optional.junit.FormatterElement	0.8808204861349999	
Move Method	org.apache.tools.bzip2.CBZip2OutputStream::sendMTFValues3(int, int):void	org.apache.tools.bzip2.CBZip2OutputStream.Data	0.880820628558005	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar::setBasejarname(java.lang.String):void	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config	0.8808211261446975	
Move Method	org.apache.tools.ant.taskdefs.Javac::getCurrentCompilerArgs():java.lang.String[]	org.apache.tools.ant.util.facade.FacadeTaskHelper	0.8808214336547001	
Move Method	org.apache.tools.ant.taskdefs.ResourceCount::setRefid(org.apache.tools.ant.types.Reference):void	org.apache.tools.ant.types.Reference	0.8808217483162575	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar::setDescriptordir(java.io.File):void	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config	0.8808223209628737	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.GenericDeploymentTool::addSupportClasses(java.util.Hashtable):void	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config	0.8808229057456765	
Move Method	org.apache.tools.ant.taskdefs.ExecTask::setupRedirector():void	org.apache.tools.ant.taskdefs.Redirector	0.8808229571219478	
Move Method	org.apache.tools.ant.taskdefs.optional.javah.SunJavah::setupJavahCommand(org.apache.tools.ant.taskdefs.optional.Javah):org.apache.tools.ant.types.Commandline	org.apache.tools.ant.taskdefs.optional.Javah	0.8808233753073108	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.GenericDeploymentTool::getVendorDDPrefix(java.lang.String, java.lang.String):java.lang.String	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config	0.8808234860434283	
Move Method	org.apache.tools.ant.taskdefs.Java::setupRedirector():void	org.apache.tools.ant.taskdefs.Redirector	0.8808239359246165	
Move Method	org.apache.tools.ant.taskdefs.Javac::getCompilerVersion():java.lang.String	org.apache.tools.ant.util.facade.FacadeTaskHelper	0.8808242574398708	
Move Method	org.apache.tools.ant.helper.ProjectHelperImpl::configureId(java.lang.Object, org.xml.sax.AttributeList):void	org.apache.tools.ant.Project	0.8808243201506238	
Move Method	org.apache.tools.ant.taskdefs.Java::setupEnvironment(org.apache.tools.ant.taskdefs.Execute):void	org.apache.tools.ant.taskdefs.Execute	0.880824915592219	
Move Method	org.apache.tools.bzip2.CBZip2OutputStream::sendMTFValues0(int, int):void	org.apache.tools.bzip2.CBZip2OutputStream.Data	0.8808252455944066	
Move Method	org.apache.tools.ant.taskdefs.Sync::removeOrphanFiles(java.util.Set, java.io.File):int[]	org.apache.tools.ant.types.AbstractFileSet	0.8808253198266627	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.GenericDeploymentTool::parseEjbFiles(java.lang.String, javax.xml.parsers.SAXParser):java.util.Hashtable	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config	0.8808268259801328	
Move Method	org.apache.tools.ant.taskdefs.Rmic::getCompiler():java.lang.String	org.apache.tools.ant.util.facade.FacadeTaskHelper	0.8808271265512326	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.GenericDeploymentTool::checkAndAddDependants(java.util.Hashtable):void	org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config	0.8808272774572428	
Move Method	org.apache.tools.ant.taskdefs.optional.junit.BatchTest::addFileSet(org.apache.tools.ant.types.FileSet):void	org.apache.tools.ant.types.resources.Resources	0.8808273478393219	
Move Method	org.apache.tools.ant.taskdefs.Javadoc::addSourceFiles(java.util.Vector):void	org.apache.tools.ant.taskdefs.Javadoc.ResourceCollectionContainer	0.8808298482327888	
Move Method	org.apache.tools.ant.AntTypeDefinition::innerCreateAndSet(java.lang.Class, org.apache.tools.ant.Project):java.lang.Object	org.apache.tools.ant.Project	0.8808300403864207	
Move Method	org.apache.tools.ant.DirectoryScanner::findFile(java.io.File, java.lang.String, boolean):java.io.File	org.apache.tools.ant.util.FileUtils	0.880830282778299	
Move Method	org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter::getCompileClasspath():org.apache.tools.ant.types.Path	org.apache.tools.ant.taskdefs.Rmic	0.8808307404221867	
Move Method	org.apache.tools.ant.taskdefs.optional.Cab::createListFile(java.util.Vector):java.io.File	org.apache.tools.ant.util.FileUtils	0.8808308874668296	
Move Method	org.apache.tools.ant.taskdefs.optional.Native2Ascii::setImplementation(java.lang.String):void	org.apache.tools.ant.util.facade.FacadeTaskHelper	0.8808317535413996	
Move Method	org.apache.tools.ant.taskdefs.Execute::killedProcess():boolean	org.apache.tools.ant.taskdefs.ExecuteWatchdog	0.8808318593857032	
