Refactoring Type	Source Entity	Target Class	Entity Placement	Rate it!
Move Method	org.hibernate.persister.entity.AbstractEntityPersister::getPropertyUpdateability(java.lang.Object, org.hibernate.EntityMode):boolean[]	org.hibernate.tuple.entity.EntityMetamodel	0.92861579637448	
Move Method	org.hibernate.event.def.DefaultDeleteEventListener::deleteEntity(org.hibernate.event.EventSource, java.lang.Object, org.hibernate.engine.EntityEntry, boolean, org.hibernate.persister.entity.EntityPersister, java.util.Set):void	org.hibernate.engine.EntityEntry	0.9286158131267322	
Move Method	org.hibernate.engine.JoinSequence::addExtraJoins(org.hibernate.sql.JoinFragment, java.lang.String, org.hibernate.persister.entity.Joinable, boolean):void	org.hibernate.sql.JoinFragment	0.9286159071656676	
Move Method	org.hibernate.persister.entity.AbstractEntityPersister::isBatchable():boolean	org.hibernate.tuple.entity.EntityMetamodel	0.9286161819669483	
Move Method	org.hibernate.jdbc.JDBCContext::afterNontransactionalQuery(boolean):void	org.hibernate.jdbc.ConnectionManager	0.9286162208241937	
Move Method	org.hibernate.event.def.DefaultFlushEntityEventListener::invokeInterceptor(org.hibernate.engine.SessionImplementor, java.lang.Object, org.hibernate.engine.EntityEntry, java.lang.Object[], org.hibernate.persister.entity.EntityPersister):boolean	org.hibernate.engine.EntityEntry	0.9286162387301463	
Move Method	org.hibernate.hql.classic.WhereParser::preprocess(java.lang.String, org.hibernate.hql.classic.QueryTranslatorImpl):void	org.hibernate.hql.classic.PathExpressionParser	0.9286167392553196	
Move Method	org.hibernate.tool.hbm2ddl.SchemaValidatorTask::getSchemaValidator(org.hibernate.cfg.Configuration):org.hibernate.tool.hbm2ddl.SchemaValidator	org.hibernate.cfg.Configuration	0.9286169260882684	
Move Method	org.hibernate.mapping.Table::sqlAlterStrings(org.hibernate.dialect.Dialect, org.hibernate.engine.Mapping, org.hibernate.tool.hbm2ddl.TableMetadata, java.lang.String, java.lang.String):java.util.Iterator	org.hibernate.dialect.Dialect	0.9286172686290644	
Move Method	org.hibernate.hql.ast.tree.FromElement::hasCacheablePersister():boolean	org.hibernate.hql.ast.tree.FromElementType	0.9286172997062453	
Move Method	org.hibernate.hql.ast.tree.FromElementType::renderPropertySelect(int, int, boolean):java.lang.String	org.hibernate.hql.ast.tree.FromElement	0.9286174515617075	
Move Method	org.hibernate.hql.ast.tree.FromElementType::renderIdentifierSelect(int, int):java.lang.String	org.hibernate.hql.ast.tree.FromElement	0.9286175879436604	
Move Method	org.hibernate.hql.ast.tree.FromElementFactory::initializeJoin(java.lang.String, org.hibernate.hql.ast.tree.FromElement, org.hibernate.engine.JoinSequence, java.lang.String[], org.hibernate.hql.ast.tree.FromElement, boolean):org.hibernate.hql.ast.tree.FromElement	org.hibernate.hql.ast.tree.FromElement	0.9286178900601135	
Move Method	org.hibernate.hql.ast.HqlSqlWalker::isShallowQuery():boolean	org.hibernate.hql.ast.QueryTranslatorImpl	0.9286181616035538	
Move Method	org.hibernate.event.def.DefaultFlushEntityEventListener::getValues(java.lang.Object, org.hibernate.engine.EntityEntry, org.hibernate.EntityMode, boolean, org.hibernate.engine.SessionImplementor):java.lang.Object[]	org.hibernate.engine.EntityEntry	0.9286182344158486	
Move Method	org.hibernate.transaction.JDBCTransaction::toggleAutoCommit():void	org.hibernate.jdbc.JDBCContext	0.9286183724779667	
Move Method	org.hibernate.hql.ast.tree.DotNode::canReuse(org.hibernate.hql.ast.tree.FromElement, java.lang.String):boolean	org.hibernate.hql.ast.tree.FromElement	0.9286185645076674	
